facet_property	cluster_label
category: culinary ingredient	636
purpose: cooking ingredient	636
category: food ingredient	636
category: ingredient	636
usage: recipe ingredient	636
usage: as ingredient	636
common use: ingredient in recipe	636
usage: cooking ingredient	636
used in: gumbo	637
related to: kebab	637
types: vegetarian gumbo	637
culinary use: gumbo	637
usage: in gumbo	637
common dishes: gumbo	637
used for: making gumbo	637
similar dishes: soto	637
used for: gumbo	637
uses: as garnish	638
used for: garnishing	638
usage: garnish	638
culinary use: garnish	638
used for: garnishing food	638
type: garnishes	638
used for: garnishing dishes	638
culinary use: garnishing dishes	638
usage: garnishing food	638
used for: as a garnish	638
common use: as a garnish	638
dish type: garnish	638
category: garnish	638
commonly used: as garnish	638
usage: garnish food	638
usage: use as garnish	638
used for: as garnish	638
purpose: garnish	638
food category: garnish	638
used for: garnish	638
culinary use: as a garnish	638
uses: as a garnish	638
culinary use: used as a garnish	638
used for: garnishing desserts	638
serving style: as a garnish	638
preparation: steeping tea	639
usage: with herbs	639
common uses: making tea	639
purposes: making tea	639
common use: making tea	639
culinary use: make tea	639
common uses: tea ceremony	639
uses: making tea	639
method of use: steep in tea	639
culinary uses: making tea	639
preparation: tea	639
usage: making tea	639
common use: making tea ceremonies	639
methods of use: making tea	639
purpose: making tea	639
juice: making tea	639
common use: making tea blends	639
cultivation: growing underground	640
growing conditions: thrives in moist soil	640
cultivation: grows on bush	640
growing: grown in soil	640
growing: grows on vine	640
growing: in wild	640
maintenance: low maintenance	640
cultivation: growing on cactus	640
cultivation: growing on a bush	640
growing: in well-drained soil	640
cultivation: potted	640
diet: plants	640
cultivation: growing in muddy water	640
cultivation: dried for preservation	640
growing: needs sunlight	640
cultivation: dried to preserve	640
growing method: indoor	640
growing: in gardens	640
cultivation: grows on vine	640
cultivation: growing on stalk	640
cultivation: growing on vines	640
cultivation: grown from seed	640
cultivation: growing in soil	640
growing method: native to north america	640
cultivation: growing on vine	640
cultivation: grows on vines	640
cultivation: often grown hydroponically	640
cultivation: grown underground	640
cultivation: popular in gardens	640
growing: wild	640
growth habit: easy to grow	640
cultivation: grows underground	640
cultivation: growing on bushes	640
cultivation: growing in gardens	640
growth habit: wild	640
cultivation: growing in wild	640
cultivation: growing in containers	640
growing method: soil-based	640
cultivated for: thousand years	640
cultivated: in greenhouses	640
cultivation: growing in dry areas	641
cultivation: drought-tolerant	641
cultivation: grown in wetlands	641
growth: drought-tolerant	641
growing: in cooler climates	641
cultivation: grown in cooler climates	641
cultivation: grown in temperate climates	641
cultivation: indoor plant	641
growing conditions: thrives in shade	641
cultivation: often cultivated in usa	641
growing: cool season	641
cultivation: cold-hardy	641
cultivation: grown in high-altitude areas	641
cultivation: grows in shade	641
cultivation: wintersweet	641
plant origin: europe	641
cultivation: native to north america	641
growth habit: low-growing	641
cultivation: growing in warm climates	641
cultivation: grows in clusters	641
cultivation: grown in fall	641
origin: cultivated worldwide	641
cultivation: grows in cool weather	641
cultivation: grown in warm climates	641
cultivation: grows in warm climate	641
cultivation: sensitive to frost	641
cultivation: grows in moist soil	641
cultivation: grows in warm climates	641
cultivation: grown in california	641
cultivation: growing in warm climate	641
distribution: cultivated globally	641
characteristics: easy to grow	641
growing conditions: native to north america	641
cultivation: farmed for	642
production method: grass-fed	642
cultivation: commercially farmed	642
cultivation: farmed	642
cultivation: agricultural	642
cultivated: farm	642
growing method: farmed	642
origin: factory-farmed	642
cultivation: farm	642
cultivation: farmed in fields	642
cultivation: imported from farm	642
cultivation: farmed commercially	642
commercial value: farmed for food	642
cultivated: agriculture	642
cultivation method: farmed	642
processing: harvesting	643
production process: cultivation	643
cultivation: hand harvesting	643
cultivation: wild harvesting	643
cultivation: storing	643
production method: harvesting	643
cultivation: harvesting in summer	643
cultivation: food	643
purpose: agriculture	643
preparation: seeding	643
cultivation: pruning	643
cultivation method: harvesting	643
cultivation method: pesticide use	643
cultivation: honey harvesting	643
production: harvesting	643
cultivation: growing	643
cultivation: tree cultivation	643
harvesting: digging	643
cultivation: harvesting	643
cultivation: planting	643
cultivation: processing	643
use: food production	643
cultivation: harvesting young	643
methods: harvesting	643
cultivation: fertilizers	643
harvesting: cutting	643
cultivation: requires tropical climate	644
cultivation: growing in tropical regions	644
cultivation: tropical	644
cultivation: growing in subtropical climates	644
cultivation: rainforest	644
cultivation: common in south america	644
cultivation: native to americas	644
cultivation: native to africa	644
cultivation: subtropical regions	644
cultivation: grown on palm trees	644
cultivation: subtropical	644
cultivation: grown in central america	644
growing conditions: in tropical climate	644
cultivation: grows in tropical regions	644
cultivation: grown in subtropical climates	644
origin: plantation	644
cultivation: grown on coconut tree	644
cultivation: farmed in tropical regions	644
cultivation: tropical regions	644
cultivation: native to tropical regions	644
cultivation: common in tropical regions	644
cultivation: tropical climate	644
growth: annual crop	645
plant: grain crop	645
cultural significance: important crop in agriculture	645
cultivation: cool season crop	645
category: winter crop	645
cultivation: as a drought-resistant crop	645
cultivation: field crop	645
type: crop	645
cultivation: grown as a crop	645
category: superfood	645
origin: crops	645
cultivation: farmed crop	645
category: fall crop	645
category: crops	645
cultivation: agricultural crop	645
category: spring crop	645
cultivation: imported from farms	645
cultivation: cool-season crop	645
growing: annual crop	645
growing: cool-season crop	645
cultivation: annual crop	645
popularity: traditional crop	645
cultivation: water-intensive crop	645
history: ancient crop	645
cultivation: winter crop	645
category: crop	645
category: agricultural product	645
category: root crop	645
cultivation: pod	646
cultivation: tree-like	646
cultivation: grown on tamarind tree	646
cultivation: grown on plum tree	646
cultivation: grown on tree	646
cultivation: grown on pistachio tree	646
cultivation: growing on fig tree	646
cultivation: grown on trees	646
cultivation: grown on bush	646
cultivation: dried after harvest	646
growing method: grown on trees	646
cultivation: growing on tree	646
cultivation: tree	646
cultivation: grow on trees	646
cultivation: grown on bushes	646
cultivation: grown	646
cultivation: growing on trees	646
cultivation: dried	646
cultivation: sprouted	646
cultivation: grown on fig tree	646
cultivation: grown on plants	646
cultivation: growing on plants	646
cultivation: growing on chestnut tree	646
growing method: grown on bushes	646
cultivation: grown on mamoncillo tree	646
cultivation: dried after harvesting	646
cultivation: grown on kola trees	646
cultivation: dried for use	646
cultivation: grown on plant	646
category: asian green	647
cultivated in: china	647
cultivation: also grown in southeast asia	647
cultivation: grown in japan	647
cultivation: native to japan	647
cultivated in: southeast asia	647
origin: tianmianjiang plant	647
cultivation: grown in asia	647
cultivation: native to china	647
cultivation: commonly grown in asia	647
growth: native to china	647
origin: cultivated in korea	647
cultivation: grown in china	647
cultivation: native to asia	647
plant origin: asia	647
cultivation: cultivated in india	647
growth habit: vine	648
growth habit: shrubby	648
growth habit: bushy	648
plant type: vine	648
category: green leafy plant	648
type: weed	648
cultivation: vine-like plant	648
growing: vine	648
growing conditions: vine-like plant	648
category: vine	648
plant: leafy green	648
cultivation: vine	648
type: vine	648
cultivation: in dry regions	649
cultivation: plantation	649
cultivation method: irrigated	649
cultivation method: vineyard	649
cultivation: vineyard	649
cultivation: rainfed	649
cultivation: plantations	649
cultivation: landscape	649
cultivation: dry land	649
cultivation: irrigated land	649
cultivation: rain-fed	649
cultivation: dry climate	649
cultivation: paddy field	649
