facet_property	cluster_label
format: maps	879
tool: paper map	879
component: map	879
provider: map	879
tools used: maps	879
type: map	879
tool: road atlas	879
medium: physical map	879
method: map	879
tool: map app	879
use in mapping: geographic information systems	879
technology: map data	879
use in mapping: navigation	879
use in mapping: cartography	879
tools: map	879
map: visual representation	879
source: map	879
used for: navigating	879
methods: map	879
equipment: road maps	879
operations: loading	880
use: loading	880
function: loading	880
services: loading	880
movement: loading	880
method: loading	880
activity: loading	880
process: loading	880
management: loading	880
responsibilities: loading	880
loading: carelessly	880
functions: loading	880
functionality: loading	880
operation: loading	880
activities: loading	880
skill: loading	880
methods: loading	880
purpose: loading	880
application: loading	880
features: loading	880
usage: loading	880
unloading: carefully unloaded to prevent damage	881
handling: unloaded	881
purpose: unloading	881
unloading: manually	881
services: unloading	881
features: partial unloading	881
functionality: unloading	881
application: unloading	881
purpose: unloading cargo	881
usage: unloading	881
methods: unloading	881
handling: unloading	881
functions: unloading	881
responsibilities: unloading	881
process: unloading	881
management: unloading	881
unloading: easily	881
use: unloading	881
operations: unloading	881
handling: discharging	881
unloading: slowly	881
actions involved: unloading	881
operation: unloading	881
unloading: carefully	881
movement: unloading	881
operation: unload	881
operations: unload	881
function: unloading	881
activities: unloading	881
features: unloading	881
use: shuttling	881
method: unloading	881
use: data transfer	882
purpose: data transfer	882
applications: data transfer	882
used for: transferring data	882
used for: data transmission	882
useful for: transferring data	882
application: data transfer	882
uses: data transfer	882
purpose: transferring data	882
used for: data transfer	882
functionality: enables data linking	882
mechanism: piston	883
propulsion: piston	883
mechanism: cylinder	883
cylinder arrangement: boxer	883
mechanism: piston-like	883
power source: piston	883
characteristics: illuminated	884
characteristics: light	884
methods: light	884
types: light	884
capacity: light	884
characteristics: bright lights	884
range: light	884
features: light	884
characteristics: bright	884
physical characteristic: illuminated	884
characteristics: steady light	884
types: racing light	884
physical appearance: lights	884
medium: light	884
method: light	884
type: light	884
signal medium: light	884
physical structure: three-color light	884
role: mechanic	885
job: mechanic	885
activity: aircraft mechanic	885
roles: mechanic	885
operator: mechanic	885
functions: mechanic	885
job role: mechanic	885
team: mechanic	885
responsibility: performing repairs	885
roles: electrician	885
responsibilities: performing repairs	885
type: mechanic	885
functions: navigator	886
job: navigator	886
job role: navigator	886
team: navigator	886
role: navigator	886
purpose: helping navigate	886
provider: navigator	886
pilot role: navigation	886
function: air traffic guidance	887
equipment used: air traffic control software	887
function: air traffic control	887
uses: air traffic control	887
components: air traffic controller	887
equipment: air traffic control software	887
usage: air traffic control	887
use cases: air traffic control	887
features: air traffic management	887
maintained by: air traffic control	887
type: ground control	887
functionality: air traffic control	887
purpose: air traffic control	887
used by: air traffic control	887
types of: approach control	887
application: air traffic control	887
used for: air traffic control	887
features: air traffic control	887
used in: air traffic control	887
type: approach control	887
methods: air traffic control software	887
practical uses: air traffic control	887
applications: air traffic control	887
related to: air traffic control	887
function: aircraft communication	887
use: air traffic control	887
types of: en route control	887
equipment: air traffic control	887
infrastructure: air traffic control systems	887
associated with: air traffic control	887
operation: air traffic control	887
type: air traffic control	887
component: wheel bearing	888
construction: bearings	888
components: wheel bearing	888
component: bearings	888
construction: bearing	888
components: bearings	888
component: bearing	888
function: lights cigarette	889
used for: candles	889
function: lights candles	889
purpose: extinguishing candles	889
purpose: lighting candles	889
function: lights cigarettes	889
purpose: re-lighting	889
usage: lighting candles	889
used for: lighting candles	889
method: in a folder	890
types: manual	890
source: manual	890
type: manual	890
method: written	890
tools: to-do list	890
features: manual	890
characteristics: high ceilings	891
features: roomy interior	891
size comparison: comparable to a large office building	891
features: large interior space	891
features: airy interior	891
interior: spacious	891
design: air-conditioned	891
features: spacious interior	891
design: large windows	891
feature: accommodates many people	891
characteristics: large interior space	891
features: large space	891
characteristics: large interior	891
features: large windows	891
features: high ceilings	891
structure: large space	891
characteristics: spacious	891
characteristics: large enclosed space	891
architecture: spacious	891
design: high ceiling	891
layout: multiple rooms	891
design: large space	891
characteristics: large windows	891
characteristics: large space	891
design: spacious	891
shape: ceiling-mounted	892
